SMILES,cv
Cc1[nH]c(O)nc1C#N,29.706
O=CC1OC12CC(=O)C2,30.034
C#CC(=O)C1(C)CN1,30.043
CCC1OCC1OC=N,34.131
O=C1Cc2ocnc2N1,25.128
COC(=O)C1CC2OC21,30.448
CC1C(C)C2C3CC3C12,34.705
N#CC12OC1C1(O)CC12,29.022
CC#CC12CNC1CN2,33.078
CC1=CC23CC2(CO3)C1,30.657
CNc1cnoc(=O)c1,29.932
CC12OC3(C=O)C1CC23,30.305
OC1C=Cc2cocc21,27.058
COC1CC12C1CC2C1,32.621
CC1OC(C)C1(N)C#N,35.796
ON=C1C2COC1C2,25.602
N#Cc1nonc1C#N,23.515
C#CCC1CCOC1C,35.42
c1nc(C2CCO2)no1,25.712
O=CNC1CC=CC1=O,29.233
CCCC(C)(O)C(C)O,43.485
CC1C=C2C(C)CC2C1,35.06
CC1C2C(O)C(C=O)N12,32.616
CC12CN=CN1CC2=O,29.56
N#Cc1cc(=N)nco1,25.48
CC#CC1COC(=N)N1,31.724
CC1(C2CN=CO2)CC1,32.213
CC(=O)C1COC(C)C1,34.954
CC1CN2CC2CC1=O,32.247
C#CC(C)C1(O)CC1C,39.439
C#CC12CC1C1C(O)C12,31.772
C#CCc1nocc1N,31.033
O=CC1CC2CC1C2O,31.083
CCC12CC(=O)C1(C)C2,35.741
C#CC12CNC(=O)C1C2,30.445
CC1=CC=CNC(=O)C1,31.351
CC1(C)OCC12CC2O,36.842
CC#CC12NC3C1NC32,29.939
CC(=O)Cc1ncn[nH]1,29.309
C1C2OC1C1CCC21,24.74
C#CC1OC2CC1(O)C2,31.414
N#CC1CCN2CC2C1,30.438
C1=CC(CN2CC2)OC1,31.495
CC1CCC(=O)OCO1,31.825
CC1C=C(CO)CC1=O,34.266
N#CC(N)C1(CO)CN1,34.631
CCC1(C)C2C3CC2N31,33.954
O=CCC1C2NC1C2=O,29.077
N#CC1C2COC(=O)C12,26.439
CC1C=CC(C#N)C1,28.45
O=COC1CCC12CO2,30.486
CC1=CCC(C2CO2)C1,33.344
COC(=O)C1NCC1=O,31.216
O=C1C=C2C3CC3C2N1,26.933
N#CC1CC2(CN1)CO2,29.826
C#CC1=CC(C)C2CC12,33.11
COCC(C)(C)NC=O,39.513
O=CCN1CC(=O)C1,27.567
CC1CCC(=O)NC1=O,31.316
CC1C2CC(C3CC3)C12,34.669
O=C1C2CC(C2)C12CO2,27.893
CC1CC2C3OC1OC23,28.653
CC(=O)C1OC2CC1C2,30.79
CC1=CC(O)COCC1,34.512
CN1C(=O)OCC1C=O,29.94
CC1CC1(C)C1CO1,32.733
CCC(=O)C(O)CC=O,36.102
CC12CCCC3C1OC32,31.242
CC1N=C(N)C(=O)C1C,34.857
O=c1cnoc(O)n1,22.099
N#CC1C2OC1C1NC12,26.065
CC1CC(NCC#N)C1,35.191
CC1C2C3C(N13)C21CC1,31.133
CCC1(C(N)=O)CC1,33.324
CC12NC1CCC2O,30.2
CC#Cc1cnc(N)o1,31.012
COCC(C)N1CC1C,39.399
CC1=CCOCC(O)C1,34.484
N=c1cc(CO)[nH]nn1,29.33
C#CC1CC12NCC2=O,31.695
CC12COC3CC1C2O3,29.086
CC1(C)CCC(CO)C1,39.255
OC1CC2(CC2O)C1O,34.545
CC1(C2CC2CO)CC1,37.662
C#CC1(C#C)CC(C)O1,34.92
CC12OC(=N)C3OC1C32,27.933
O=CC(O)C1C2CCN21,31.255
CN=c1ccc(O)co1,31.055
CCC(C=O)CCC#N,36.358
CNc1ncncc1N,30.921
CC12C3CC1C2(C=O)O3,29.946
CC12CC3OCC1C3O2,28.889
C#CC1(O)C2CC1(C)N2,33.584
CC1C=CCCOC1,30.212
COCCCN(C)C=O,37.723
N=COc1ccn[nH]1,24.403
OC1C2C3CC(O3)C12,25.336
CNc1ncc(C#N)[nH]1,30.045
CCC(OC)C1CO1,33.113
Nc1cnoc1N1CC1,29.476
CCC1=CCC(=O)C1,29.872
C#CCOC1C(C)C1C,37.856
CC1C2CN(C)C(=O)N12,31.953
CC1OC(C)(C)C1(C)C,41.932
CC12CCC1(O)C2O,31.657
CCC1=CC2C3CC1N23,30.583
CC12COCC1C1NC12,30.673
CC(O)c1nc(O)no1,30.599
CC1CC2COC12CO,34.113
C#CC(C)(O)CO,30.608
N=c1nconc1C=O,25.873
COC1CC2(CO1)CO2,31.848
CC1C2OCOC12CO,32.792
CC12CC3C1OC32C,29.244
CC(CC=O)OC=O,30.45
CC12C=CC(C1)C(=O)O2,28.879
Nc1cc[nH]c(=O)n1,25.446
CCc1[nH]c(C)cc1C,37.666
CC(C#N)CCC#N,30.431
OCC12CCC1(O)C2O,34.666
CCC12C3C1N1C3C12C,32.803
CC1CC2(C)CC3C2N13,33.208
O=C1CC2C3CC12CO3,27.467
CC1CCCC1=O,26.25
C#CCC1(C)CC(C)O1,37.589
CCC1C2C3C(O)C2C13,33.048
N=c1cnoc(CO)c1,29.223
N#CC1=CC(=O)CCN1,28.949
COc1nc(C)oc1N,33.217
CNc1n[nH]ccc1=N,31.436
CC1COCOC1=O,26.908
CC1OC(=O)NC12CC2,31.598
CCC12CC3C(C1)N3C2,31.578
O=c1c(F)cocc1F,25.252
C1=C(C2COC2)COC1,29.846
O=CC1CN2CC2C1O,31.174
CN=c1cncco1,25.306
NC1=NCC2OCC1O2,28.214
C1=C2C(CC1)CC1NC21,29.195
OCCC1C2C=CC1C2,32.805
CC(C)NC(N)=O,30.706
CC(C=O)CC(O)CO,38.364
N#CC12COCC1C2,25.26
CC#CC1N(C)C1(C)C,40.056
CCC(N)(C#N)C#N,31.32
O=C1CCC2(CCC2)C1,32.392
COCCc1ncon1,29.879
O=CC1CC2C=CCN12,29.047
C1CC2(CC2C2CC2)O1,33.142
COC1CC2(C)NC12C,37.023
CCCCOC(=O)CN,38.525
O=CCc1cn[nH]n1,23.969
O=CCOC1CCCC1,33.642
CC[NH+]=CNCC(=O)[O-],35.134
CCC1CCC1(C)C,36.658
CCCCCCC1CC1,40.84
C#CC(C)([NH3+])CC(=O)[O-],35.983
N#CC1CC2OC2C1,24.986
C#CCC1C=CC(=O)O1,29.523
CCN(C=O)C(=O)CO,34.564
O=CN1CC(C2CO2)C1,30.586
CC12C3=NCC1CC2O3,28.895
C#CC1(C)N(C)C1(C)C,41.266
COCc1cnnn1C,31.684
N#CC1(C=O)NCC1O,31.163
OCC1CC2NC2C1,29.381
CC(=O)c1conc1O,28.308
OCC12C=CCC1N2,28.283
CC1CCC=C(C#N)C1,33.099
CC(=O)CNCC(C)=O,37.264
N=COCC(=O)CCO,34.974
CCC1CC2(CO)CN12,36.158
CNC(=N)C(O)C#N,31.147
CC1NC1C1CC1C#N,33.338
C#CC12CC1C1CC12,28.009
COC1(CO)CC(=O)C1,35.135
C1=CC2OC3C(OC1)C23,27.054
COc1nn[nH]c1N,27.18
C#CCCOC(C)CC,40.553
COCC(O)C1(C)CC1,39.506
C#CCC12OC3C1CC32,30.164
N=C(N)c1nc[nH]n1,24.961
CC(C)c1ncco1,28.479
CC12COC3C(C1)C32C,33.026
CC1(CO)C2CCCN21,34.715
N=C1OCC2(CC2)C1=O,29.011
N=C1OCCC2CC1O2,28.569
CC1C2OC3C2C13CO,32.293
CCC(C)N(C)CC#N,39.767
N#CC1(O)CC2CC1N2,29.226
NC(=[NH2+])C1(C(=O)[O-])CN1,35.399
CC1C(=N)OCC1CO,34.131
N=C1OCC2CC12CO,30.438
CC1OCCC1C1CC1,34.908
C#CC1=CCCC1=O,26.936
N=c1oc(N)nc(=O)o1,27.39
CCCC1C(C)C1C=O,38.285
CC12C(=O)CN3CC1C32,29.46
CC1C(=N)OC1C1CO1,31.496
N#CCC1OCC1C#N,29.396
ON=C1CC2C3CC2C13,28.76
C1=C2C3C4C1C4C1C2C31,24.855
CC#CCC1(C)CCO1,36.848
C1=NC2C3CC2(C3)O1,22.469
N#CC1OC(=N)C2OC12,26.155
Cc1cc(=N)oc(O)n1,29.723
Cc1cnc(=O)ccn1,28.709
O=COc1cn[nH]n1,22.185
O=C1CC2(COCO2)C1,29.454
CC1CC(=O)NC1C=O,32.132
C#Cc1ncc(NC)[nH]1,32.109
C1COC2CC2OCO1,30.246
CC12CCC1(C)C1OC12,33.989
COC12CC3C(C1)C3O2,29.513
C#CC1C2COC12C=O,30.257
CCC(=O)C(O)CC,34.954
C#CC1OCC1CC=O,32.318
O=CC1C2OCCC12O,30.915
CCC1C=CC(=O)NC1,33.041
CCCc1ccccc1,32.906
CNC(=O)N(C)CC=O,36.46
COC(=O)C1(C)CC1C,37.176
CN1CC1C1(CO)CO1,34.684
COCC1OCOC1C,34.44
CC1CCC(C)C1=O,31.738
C1CC2C1OC2C1CO1,29.753
C#CC(C#CC=O)=NO,31.394
CCC12CC(C1)C21CC1,34.959
N=c1[nH]nc(O)c(=N)[nH]1,29.509
CC1C2C3CC2C13O,28.72
C#CC12NC3C1COC32,27.924
CCOCC(CC)OC,41.307
C#CC(C)C1CN1C,33.71
O=C1C=CC2(O)CC2N1,30.232
COC1C2=CCC3C2C13,30.257
COCC1(COC)CC1,38.155
c1nnoc1N1CC1,23.567
CC(C)C12COCC1N2,34.67
CC1COCC=CC1=O,31.884
CC1C=C(C#N)C2CN12,30.025
CC1NC(C)C1=NO,32.324
COc1cnc(C=O)o1,28.122
O=C1C=CC(=O)C12CN2,27.114
Cc1noc(C)c1C=O,31.127
CC12CC3(C)C4C1N4C23,31.322
Cc1ncc(CO)[nH]1,28.636
CCC1CCOC=N1,29.348
CC1CC(C=O)C2NC12,32.397
C#CC12CC1C(C)(C)C2,36.817
O=c1cc(F)nc(O)o1,25.219
CCC1CC2(O)CCC12,36.544
COC(=N)N(C)CC#N,34.781
OC1CC2(C3CN3)NC12,31.575
COC12CNC1C(=O)C2,32.02
N#CC1(O)C=CCOC1,30.844
CCC(=O)c1cnc[nH]1,30.346
O=C1CC2(COC2)CO1,28.384
CCC(=O)C(C)(O)C=O,37.25
N=C1OCC2NC1C2=O,26.843
O=CC1COCOC1,26.342
C1CC2CC(CCO1)O2,30.825
N#CC1C2NC1C2CO,30.463
CC1OC2C3C(C)C1C23,32.004
CC12CCC3OC1C32O,31.76
C1CCC2(CC2)OC1,29.224
C#CC1(C(N)=O)CC1,30.805
Oc1nc2n(n1)CC2,23.011
CCCC12COCC1N2,33.935
CCC12OC1CCC2O,34.509
C#CC1C(O)CC1O,30.889
COCCC1CC(=O)O1,33.038
COC(C)C(C)C(C)=O,40.805
CC1C(C)N1CC1CN1,36.936
C#CC1(O)CN=COC1,31.654
CC1NC(=O)CC12CN2,32.335
OCC1COCC2OC12,31.443
C1OC1C1C2COCC21,29.56
O=COC1(CO)CC1,30.124
CC1N(C)C12CCOC2,35.042
CC1NC(=O)NC1C#N,30.627
COC(C)=NCCC#N,35.876
C#CC#CC12CCC1O2,30.943
CCC1C2CCC1(C)O2,35.379
C1=C(C2CCO2)CCC1,31.544
CC1C(C)C2CC1C2O,35.841
CC1(c2cnoc2)CN1,29.66
O=C1CNC2C(O)C12,26.207
O=C1OCCC(O)C1=O,29.206
CCc1ncc(N)o1,28.792
C#CC1C(C#C)N1C,31.129
O=C1CCC2NC(=O)C12,28.363
CCC12COC(=O)C1C2,31.633
O=C1C2CC(CO)C1C2,31.23
CCN1C2C3C(O)C2C31,32.426
O=CC1NC1C1CC1O,32.991
CNc1[nH]nnc1CO,32.051
CC1OC23CC(O)(C2)C13,32.606
O=CC(=O)NCC1CC1,32.835
CC(O)CC(C)CC#N,39.383
COC1COC(=N)C1,28.294
CC1C2C3C(O)C2N13,27.089
N#CCc1nc(N)no1,28.003
CCC1(C)CCC2CC21,37.309
CCC1=C2CC3C(C1)C23,31.966
O=CC1OC2C3OC1C23,26.103
C1C2OC3C(O2)C2C3N12,23.381
CC12CC1C(=O)C1NC12,30.414
C1=CC2CC(CC1)O2,26.122
CC1(CCNC=O)CC1,37.073
COC(C#N)=NCCO,34.039
CNc1cnoc(=N)c1,30.871
O=C1CC2C3OC2C13,22.739
O=COC1C2NC(=O)C21,27.609
CC1OC(=N)C1OC=N,31.87
CC(CO)C1(C=O)CC1,37.202
COC1CC2NC2(C)C1,34.992
c1ncn2cncc2n1,22.568
C#CC1(CC(C)O)CO1,36.958
CC1CC2C3CC(C3)C12,31.602
OCC1CC2(CO)OC12,34.042
Cn1nnc(C#N)n1,22.684
C#Cc1cc(N)oc1N,33.257
C#CC12C3=NCC1C2N3,28.471
C#CCN(C=O)C=O,28.255
C#CC1C2C3C=CC2C13,28.643
CC1N(C)C2COC12C,36.011
CC1C=CCOCC1=O,32.355
C#CC1CN1C(C)C#N,33.925
CC12CC3OC(C1=O)C32,28.889
CCOC(=N)NC(N)=O,35.578
CC1OC2CNC1CO2,30.372
CC(=O)C1=CC(=O)CC1,31.383
OCCC1CC2CC12,30.959
C#CC1C2OC2C12CO2,29.511
CC1(C#N)N2CCC21C,34.012
CC1=CC(OC=O)CC1,32.655
CC1COC12CC2C#N,32.203
Cc1nc(C#N)nn1C,29.649
C#CC(C)CC(C)=NO,39.066
C#CC(C#C)OCC=O,34.203
CN1CC1CCO,29.392
CCc1cc(N)c(C)o1,35.946
CC1(CC(O)CO)CC1,39.28
C#CC(=O)C1OC1C=O,30.06
c1coc(N2CC2)n1,23.619
CC1C2N1C1CC2(C)C1,33.356
O=C1CCCCN1,24.21
N#CC12CCC(O1)C2O,29.355
C1=NC2CC(O1)C1CC21,26.432
O=C1COC2CCC12,25.443
CC1CC=CC(CO)O1,34.6
Cc1n[nH]nc1OC=N,29.459
O=C1OC2CC1CC2O,27.995
C#CC1C2CCC12C=O,31.726
CC12CN3C1C=CC32,26.059
Cc1oc(C)c(N)c1N,36.62
COC(C)C1CC(O)C1,37.664
OC1CC2CCOC1O2,29.318
C#CCN(C=N)C(N)=O,33.652
CC1C(=O)CC2OCC21,30.829
CC1C2(CO2)CC12CO2,32.697
C#CCc1cocc1N,32.113
C#CC1=CNC(=O)C1=O,28.539
CCNc1cnn(C)n1,32.975
CN1CC(O)C1,23.314
CC1C2C=CC1C1OC21,29.07
O=C1CC(C2(O)CC2)O1,31.499
C#CC1OCC=C1C,29.305
CCC12C(O)CC1C2C,37.735
OC1CC2NC2C2NC12,30.351
Nc1cc2ccoc2o1,26.929
CC(O)C#CCCO,34.701
O=C1CCOCC2OC12,28.8
CCC(CC)CC,34.96
CC1=CCN(C)C1=O,29.365
NC(=O)CCC(F)(F)F,32.729
C#CC1(C=O)CCN1C,34.528
C#CC(CC#CC)=NO,35.863
Nc1occ([O-])c1C[NH3+],32.823
C1=C2CC3C2C3C2NC12,27.13
N#CC1CCC12CN2,27.296
O=CC1OC2CC2O1,24.952
Cc1cc(C=O)[nH]n1,25.895
CC1C(O)C(C)C1(C)C,41.723
CN1CC(O)COC1=O,32.239
COC(C(N)=O)C1CN1,34.959
C#CCC(C)OC(N)=O,36.723
CC12CC3(C)C1C1C2N13,31.46
CC1=C(C#N)C2NC2C1,30.34
CC12CC(O)C(O)(C1)C2,35.247
COC1(C)C2NC1C2=O,32.621
N#CCC(=O)CC1CO1,31.342
O=CC1NC2CCOC12,29.348
CCC1CC2OCOC12,32.053
CC1(C)CC2C(O)C21C,38.719
CCC12CC1(O)C1CC12,34.759
COCc1coc(C)n1,32.194
CC1CCN1CC=O,31.003
C#CC1(C)CC1OC=N,35.34
CC1OC1(C)C(C)(C)O,41.192
C1=C(C2CN2)CCOC1,31.363
C#Cc1n[nH]nc1C=O,26.737
Oc1ccn(C2CC2)n1,29.797
CC1OC(=N)CC1=O,27.435
C1=CC2OCC1C21CC1,29.069
CNc1nnn(C)c1N,33.498
O=CC(O)(C=O)C1CN1,32.012
CC(=O)C(=O)N1CC1C,34.358
CC(=N)Oc1cn[nH]n1,28.831
N#CC1CCC(=N)O1,25.357
CC1OC(C)C12CCC2,36.019
CNc1coc(C=O)n1,29.491
CC1CC12CC1OC1C2,32.561
N=C1OC23CCC12OC3,27.784
CCC1CC12CC(C)C2,38.477
CC1(C2(O)CC2O)CN1,36.397
NC1C(=O)OCC12CC2,31.262
O=C1OCC1C1(O)CC1,31.594
CC1COC1C(O)CO,36.549
C1CC2COCOC2C1,30.051
CC1CC12C1C3CN1C32,30.865
C#CCC(=O)CC(C)=O,35.292
CC(O)C1COC1(C)C,39.491
CCC1CC(C(=O)[O-])[NH2+]1,33.548
CCC1(OC)CC1C=O,37.099
CCNC1(C#N)CC1,31.834
N=C1OC2CC(=O)CC12,27.905
N#CC12CC(=NO)C1N2,29.293
CC1NCCC(=O)C1=O,32.063
OCC1(O)CCCOC1,35.171
OCC12C3C=CC1N2C3,29.471
CCN1CC(=O)C12CC2,34.169
COC1(C=O)C2CCC21,32.558
Oc1ncn(C2CC2)n1,28.412
CCC1C2(O)CC1(O)C2,36.427
CC1(C=O)CC(=O)C1O,33.796
C1OCC2CC3C(O1)C23,28.13
CC(C)OC(C#N)CO,37.561
N=COC1C=CCC1,27.783
CC(=O)Nc1c[nH]nn1,29.134
CC(C)C1CCC1O,35.041
CC1CC2C(O)CC2O1,33.45
CN1C2C3C4CCC31C42,29.297
CC1C2C3C=CC2N13,25.713
OCC12C=CCC1C2O,33.034
Cc1ncoc1NC=O,29.184
CC1CC1(O)C#N,26.819
N=C1OCC2=C1COC2,27.156
O=CC1OCC1C1CO1,30.027
C#Cc1cnc(C)[nH]1,27.586
Cc1ncn(C)c(=O)n1,29.81
CC(=O)NCC(C)C,36.151
CCc1cccnc1F,29.617
CCC(C)CCC(C)=O,41.78
N#Cc1nccnc1F,23.983
Cc1n[nH]c2c1CCN2,30.155
CC(C)CC(C)C(N)=O,42.049
c1ncc(C2CC2)nn1,27.166
C#CC1(C)NC1CC#N,34.445
CC#CC(=O)COC=O,32.542
C#CCC(CO)CC#N,35.818
CC1=NCC(C)(C=O)O1,33.215
CC1(C)C2COC1OC2,32.379
COc1nc(N)[nH]c1N,34.157
O=C1C2COC(C2)C1O,28.598
O=CC1(O)CN2CC21,26.787
CNC(=N)C(=O)C(N)=O,34.324
CC(C)OC1CCC1=O,36.345
Cc1noc2[nH]ccc12,27.77
COC1C2CCC21,25.538
C1=C2COCC2N2CC12,27.458
CC1OC1C1C2CCN21,31.99
CCC1CC2C(O)C12C,37.779
CCC(=O)C(C)NC=O,36.701
CC(O)C1(C)OCC1=O,36.203
O=CN1CC1C1(O)CC1,32.853
CCC1(O)C2CCC1O2,33.455
CC12CC(C1)C2(O)CO,35.642
CC(=N)N(C=N)C(C)=O,35.111
C1=CC2OC23COC1C3,26.751
CC(=O)N(C=O)C=O,27.849
CC1(C#N)CC=CCO1,32.14
CC12CC(C1)C(O)C2=O,32.291
C1=CC2(CC2)OCCC1,32.658
CC1CN1c1cnn[nH]1,29.587
CC(=O)C1CC2CCN21,32.405
Nc1occ2c1NCC2,29.549
CN=C1NC2COC12,26.922
N=C(C=O)N1C=CCC1,30.169
Cc1cc(C(C)O)c[nH]1,35.834
CC1CC1CO,25.586
COCCC1CCC1=O,35.288
CC1C2C=CC3(C)C1C23,32.675
C#CCN=C1COCO1,30.455
N=COCC(O)CCO,37.259
C#CC1(C#C)NCC1O,34.569
O=C1NCCOCCN1,31.955
CC12C3=CC(=O)N1C2C3,28.826
O=c1occ(N2CC2)o1,26.664
CC(=O)C1=CCC(=O)N1,31.096
CCC1COC1C=O,29.969
N#CC(=O)CCN1CC1,32.138
CNC(=O)C#CC1CC1,34.384
C#CCC1(C)OCC1O,36.418
Nc1cccoc1=O,25.304
O=C1NCC2N=CNC12,26.636
CC12CC1CC2=NO,30.015
CC1CC(C)C(CO)O1,37.02
O=CC1CCC12CN2,28.257
O=C1CC2(N1)C1COC12,28.85
CC(O)(C=O)C1(C)CN1,37.578
COc1nccnc1C,30.391
CNC(C#N)CN,28.838
CCC1(C)OCC12CN2,36.501
CC1CC2CCOC2C1,32.853
N#CC1(O)C2C3NC3C21,28.409
CCC#CC#CC(C)O,37.901
CCC(C)C#N,25.346
C#CC1=NC2CC(C2)O1,28.271
N#CC(C=O)CCC=O,32.485
CC(C)C(O)C1CN1C,40.593
O=CC(=O)C1CC2NC21,29.471
COC(=N)CC(=O)CO,34.766
OCC1=CC(=NO)CN1,32.725
CCCCCN=COC,39.97
O=C1OC2CC2C1=O,22.963
O=C1CC2C(C1)N1CC21,28.439
CC1COc2[nH]ccc21,30.39
CCC(O)C1CN1CC,40.009
C#CC1(C2CC2)CN1C,35.806
OCc1c[nH]c(CO)n1,32.586
C#CCCN(C)C=O,32.011
Cc1cc(=O)oc(C)n1,30.666
COCC1(C(C)O)CN1,37.825
COCC1CC(C=O)C1,34.894
CC(C)C1C(=O)CC1O,37.153
CCC12OC3C1C=CC32,30.694
CN1CC1C=O,21.853
C#CC1C2OC3CN1C32,27.573
C1CC2C(=N1)N1CC21,24.17
CC(CCC=O)N1CC1,36.712
Cn1ccc(N)c1C#N,31.816
CC1C=C(C2CO2)CC1,33.316
CC1C2OCCCC12O,34.397
CC12NC1C(CO)C2=O,33.157
C#CC12CC3CC1C32,26.59
CC12CN=C3OC1C32N,31.981
CC12CNCC(=O)C1C2,32.608
OCc1ccc(O)cn1,30.474
OCCNc1nn[nH]n1,29.889
N#CC1CNC(=O)CO1,28.86
Cc1[nH]c(=O)cnc1N,31.063
CC12CNC1C(=N)OC2,31.001
N#CC1CC2C3OC1C23,26.583
CCC(C=O)(CC)OC,40.507
COCC1(COC)CN1,37.177
COc1cnoc1CO,30.775
O=CC1C(O)CC2NC21,30.178
O=CCN1C2CC(=O)C21,29.8
CC(O)(C#N)C(N)CO,38.758
CC1C(C)C2C1C2(C)C,39.694
C1C2N1CC13CC21CO3,27.802
N#CC12CC(C1)O2,21.035
C#CC(O)COC,29.347
CC1CC(C)(C2CC2)C1,38.474
N#CC(CN)OC=O,28.995
N#CCC(C#N)CCO,34.113
CCOC(CC)CC#N,38.643
N#CCCC1CN1,25.36
CC1OC12CN(C)C2C,36.89
CC1(C)CNC(=O)CN1,35.338
CC1OC12CC(=O)C2,28.956
C1=CC2C3CCC1C2O3,26.914
CCC1C(C)N1C(N)=O,37.303
C#CC(O)C1NC1CC,37.515
CC1CNC(C#N)C1O,33.813
CC1N=C2CC3N2C13C,31.376
COC(=O)N1C2CCC21,31.221
CC1CC(C(C)O)CO1,37.658
CC12CCC3C(C1)C32O,33.365
CC(C)(O)C1NCC1=O,36.261
CC1OC23CC(C2C)C13,33.301
OC12C3CC1C1(O)C3C21,29.991
Cn1cccc1N1CC1,31.752
CC(O)(C[NH3+])C(=O)[O-],32.069
CCC1CC2C(O)C12,31.635
C#CCCc1c[nH]nn1,30.281
OCC#CC1CC2CN12,32.243
CNC(=O)CCC(C)=O,37.384
CCC12COCC1(C)O2,34.855
CC1COC2COC2=N1,29.875
Cn1ccc(OC=O)n1,28.856
CC1OC2=NCCC21C,32.734
C#CC1OCC=CC1=O,29.836
COC(C)CCC(C)=O,40.226
CC(=O)OC1C=CCC1,32.379
O=CC1C2C3C1C1C2C31,26.671
N=C1OC(=O)CC2OC12,26.615
O=C1NC2COC2C1=O,26.372
CNc1n[nH]c(=O)o1,26.323
Nc1oc(=O)oc1O,25.652
CCc1cccc(=O)o1,30.423
N#CC(O)(CO)C(=N)N,34.804
CN1C2CC1C2(O)CO,34.86
C1CC2(COC23CC3)O1,31.044
O=C1C(CO)CC2CN12,30.18
N=C1CC2C(O1)C1CN21,27.207
C1COCC(C2CO2)C1,31.79
C#CCc1nc(O)co1,29.851
CC1=CC(C)OC2CC12,34.183
C#CC1=CCC2OC2C1,30.427
CC(=O)c1onnc1O,27.771
CN1CC(=N)OC1=O,25.869
O=C1CNCC(=O)OC1,29.517
OC1C2C(O)C3(O)C1C23,32.163
OC1C2OCC13OCC23,27.925
CC1C(C[NH3+])C1C(=O)[O-],34.614
CC#CC(C)(O)CC,37.338
CC1(C(N)=O)C2CCC21,34.643
CCC(C)C1(CC)CC1,42.368
O=C1OCCOCCO1,28.936
C#CCN1CC(C#N)C1,32.101
CCC1CN(C)C1=O,31.485
CCC1C2CCC12CO,36.761
C#CCC12CC1OC=N2,29.75
CC1CC(C#N)N2CC12,31.455
C[NH+](C)C1(C(=O)[O-])CC1,35.273
CC#CC(C)CCCC,42.25
CCC(C)C(O)C(C)O,43.032
CC1CC2CC2C(=N)O1,32.235
CC12C3CC1C(O)C2O3,31.156
CC(N)=Nc1ncon1,29.936
COC1C2N(C)CC12O,35.428
N=COc1nc[nH]c1N,30.042
O=C(CO)COC1CC1,34.619
Nc1c[nH]c2[nH]cnc12,29.154
O=C1OC2C(CO)C12,25.977
CN(C=O)C(=O)CO,29.652
CCC1CCOC1C,33.122
O=C1C2NC2C12COC2,28.099
OCC1=C2COC2CC1,31.634
C1=NCc2cocc2O1,24.704
C#CC12OC1CC2=O,25.738
Cn1nnc(N)c1O,27.673
O=CC#Cc1ccoc1,27.138
C1CC2C3C(C1)C1C2C31,28.327
O=C1C=CCOCCC1,31.529
CCC1C=CCOC=N1,32.941
OC1CN2C3C=CC1C32,28.376
COC1OCCC2CC21,32.719
C1OC1C1CC2CC1O2,28.956
N#CCC1(N)CC2OC21,31.816
N#CCc1noc(=N)[nH]1,28.127
C#CC12COC1CN2C,32.425
CC1C2CN2CC12CC2,33.229
CC1CN2C1C2C1CO1,31.969
CNC(=O)c1ccoc1,30.175
O=C1NC2CN3C1C23,22.539
C#CC(=O)C12CCC1C2,31.524
O=C1NC=C2CC(O)C12,29.341
C#CCC(=O)NC=N,29.214
C#CC1C(=O)OC2CC21,28.865
C#CC(=N)NC(=O)CO,33.964
C#CC(O)C1C=CCC1,34.088
CC(O)Cc1cnco1,31.924
C#CC1(C)OCC2CC21,33.371
CC12C3C1C1(C)N3C21C,34.198
CC1(O)CN2CC(O)C21,34.814
CC1CC1N=C(N)C=O,35.332
C#CC1C2OCC12C,29.217
C#CC12CN1C1(CC1)C2,32.262
OCC12C3C4C3C1(O)C42,31.182
CCC(C)C1CN1C=O,36.984
COC(=O)C(C)C1CO1,34.579
COC1CC2CCCC21,33.649
C#CCC1(C)C2COC21,33.955
CCC1OC2C3CC3C12,32.067
OC12CC3=CCC(C1)C32,30.1
O=C1CC2NC2C1=O,24.169
Cc1[nH]ccc1CC#N,31.715
CC1C2COCC(=O)C12,31.363
N#Cc1nc(C=O)co1,24.907
CN=COc1c[nH]nn1,28.836
CN(C(N)=O)C(=O)CO,34.465
C#CC1C=C(C)C2OC12,31.674
OCC12C=CC3C1CN32,29.228
CCC(C)CCC(C)C,45.264
CC1CC(CC(N)=O)O1,35.745
O=CC1(C=O)OCCO1,29.556
C#CC12CC(CO1)C2,26.719
CC1C2C(C=O)N(C)C12,33.967
CC1CC(O)CN1C=O,33.927
C#Cc1coc(=N)n1C,31.348
CC12CC3(O)C(CC13)O2,31.416
CC#CCC1COC1=O,32.186
CN1C2C3NC3CC21C,33.496
O=C1NCC(=NO)CN1,30.474
OC12CC1C1C=CCC12,30.45
OC1C=Cc2conc21,26.219
COCCC1CC1(C)C,40.725
CC1(CO)C2OC(=O)C21,32.14
N=C1OC(CCO)C1N,34.879
CC1CCC1C#N,25.986
CCc1[nH]nnc1CO,32.348
CCc1cnn[nH]c1=O,29.251
CNc1coc(C#N)n1,28.853
CC(=O)N1CCC1C,31.691
C#Cc1ocnc1CC,30.98
CC1=CCCC1C#N,28.731
CCc1oc(C)nc1N,34.783
OC1CC12CCCCC2,34.973
O=CC1(O)CC2COC21,30.041
CC(CO)C1OC1(C)C,40.506
CC1C2C(O)C=CCN12,33.077
OC12C=CC(C=C1)C2,26.435
CC12CC(C1)OC1CC12,31.653
N=C1CCC(CO)O1,28.416
CC1OC(C)C12CCO2,34.482
C1=CC2(CC2)C2OCC12,29.379
O=CC1Cc2cnnn21,25.582
